gap_id,entity_type,product_code,sku,product_name,field_name,current_value,required_from_team,owner,priority,source_document,status,deadline
GAP-00552,faq,DJP1115,DJ-HOM-0116,,target_customer,Consumers interested in HOME CARE solutions provided by Dayjoy.,Approved target customer / usage guidance,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,needs_review,
GAP-00553,faq,DJP1115,DJ-HOM-0116,,shelf_life,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved shelf life / expiry statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,missing,
GAP-00554,faq,DJP1115,DJ-HOM-0116,,ingredients,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved ingredient statement or label copy,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00555,faq,DJP1115,DJ-HOM-0116,,contraindications,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved contraindications / who should avoid,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00556,faq,DJP1115,DJ-HOM-0116,,dosage,This specific item comes in a 500ml pack size.,Approved dosage / pack-size statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,needs_review,
GAP-00557,faq,DJP1116,DJ-HOM-0117,,target_customer,Consumers interested in HOME CARE solutions provided by Dayjoy.,Approved target customer / usage guidance,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,needs_review,
GAP-00558,faq,DJP1116,DJ-HOM-0117,,shelf_life,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved shelf life / expiry statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,missing,
GAP-00559,faq,DJP1116,DJ-HOM-0117,,ingredients,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved ingredient statement or label copy,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00560,faq,DJP1116,DJ-HOM-0117,,contraindications,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved contraindications / who should avoid,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00561,faq,DJP1116,DJ-HOM-0117,,dosage,This specific item comes in a 500ml pack size.,Approved dosage / pack-size statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,needs_review,
GAP-00562,faq,DJP1117,DJ-HOM-0118,,target_customer,Consumers interested in HOME CARE solutions provided by Dayjoy.,Approved target customer / usage guidance,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,needs_review,
GAP-00563,faq,DJP1117,DJ-HOM-0118,,shelf_life,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved shelf life / expiry statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,missing,
GAP-00564,faq,DJP1117,DJ-HOM-0118,,ingredients,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved ingredient statement or label copy,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00565,faq,DJP1117,DJ-HOM-0118,,contraindications,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved contraindications / who should avoid,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00566,faq,DJP1117,DJ-HOM-0118,,dosage,This specific item comes in a 1Ltr. pack size.,Approved dosage / pack-size statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,needs_review,
GAP-00567,faq,DJP1118,DJ-HOM-0119,,target_customer,Consumers interested in HOME CARE solutions provided by Dayjoy.,Approved target customer / usage guidance,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,needs_review,
GAP-00568,faq,DJP1118,DJ-HOM-0119,,shelf_life,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved shelf life / expiry statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,missing,
GAP-00569,faq,DJP1118,DJ-HOM-0119,,ingredients,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved ingredient statement or label copy,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00570,faq,DJP1118,DJ-HOM-0119,,contraindications,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved contraindications / who should avoid,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00571,faq,DJP1118,DJ-HOM-0119,,dosage,This specific item comes in a 500ml pack size.,Approved dosage / pack-size statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,needs_review,
GAP-00572,faq,DJP1119,DJ-CLO-0120,,target_customer,Consumers interested in CLOTHING solutions provided by Dayjoy.,Approved target customer / usage guidance,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,needs_review,
GAP-00573,faq,DJP1119,DJ-CLO-0120,,shelf_life,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved shelf life / expiry statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,missing,
GAP-00574,faq,DJP1119,DJ-CLO-0120,,ingredients,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved ingredient statement or label copy,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00575,faq,DJP1119,DJ-CLO-0120,,contraindications,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved contraindications / who should avoid,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00576,faq,DJP1119,DJ-CLO-0120,,dosage,This specific item comes in a Black pack size.,Approved dosage / pack-size statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,needs_review,
GAP-00577,faq,DJP1120,DJ-CLO-0121,,target_customer,Consumers interested in CLOTHING solutions provided by Dayjoy.,Approved target customer / usage guidance,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,needs_review,
GAP-00578,faq,DJP1120,DJ-CLO-0121,,shelf_life,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved shelf life / expiry statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,missing,
GAP-00579,faq,DJP1120,DJ-CLO-0121,,ingredients,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved ingredient statement or label copy,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00580,faq,DJP1120,DJ-CLO-0121,,contraindications,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved contraindications / who should avoid,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00581,faq,DJP1120,DJ-CLO-0121,,dosage,This specific item comes in a Pack of 5 pack size.,Approved dosage / pack-size statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,needs_review,
GAP-00582,faq,DJP1121,DJ-CLO-0122,,target_customer,Consumers interested in CLOTHING solutions provided by Dayjoy.,Approved target customer / usage guidance,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,needs_review,
GAP-00583,faq,DJP1121,DJ-CLO-0122,,shelf_life,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved shelf life / expiry statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,missing,
GAP-00584,faq,DJP1121,DJ-CLO-0122,,ingredients,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved ingredient statement or label copy,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00585,faq,DJP1121,DJ-CLO-0122,,contraindications,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved contraindications / who should avoid,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00586,faq,DJP1121,DJ-CLO-0122,,dosage,This specific item comes in a nan pack size.,Approved dosage / pack-size statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,missing,
GAP-00587,faq,DJP1122,DJ-CLO-0123,,target_customer,Consumers interested in CLOTHING solutions provided by Dayjoy.,Approved target customer / usage guidance,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,needs_review,
GAP-00588,faq,DJP1122,DJ-CLO-0123,,shelf_life,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved shelf life / expiry statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,missing,
GAP-00589,faq,DJP1122,DJ-CLO-0123,,ingredients,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved ingredient statement or label copy,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00590,faq,DJP1122,DJ-CLO-0123,,contraindications,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved contraindications / who should avoid,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00591,faq,DJP1122,DJ-CLO-0123,,dosage,"This specific item comes in a L, M, XL pack size.",Approved dosage / pack-size statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,needs_review,
GAP-00592,faq,DJP1123,DJ-AGR-0124,,target_customer,Farmers and individuals seeking organic inputs for sustainable farming and crop health.,Approved target customer / usage guidance,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,needs_review,
GAP-00593,faq,DJP1123,DJ-AGR-0124,,shelf_life,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved shelf life / expiry statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,missing,
GAP-00594,faq,DJP1123,DJ-AGR-0124,,ingredients,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved ingredient statement or label copy,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00595,faq,DJP1123,DJ-AGR-0124,,contraindications,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved contraindications / who should avoid,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00596,faq,DJP1123,DJ-AGR-0124,,dosage,This specific item comes in a 500ml pack size.,Approved dosage / pack-size statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,needs_review,
GAP-00597,faq,DJP1124,DJ-AGR-0125,,target_customer,Farmers and individuals seeking organic inputs for sustainable farming and crop health.,Approved target customer / usage guidance,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,needs_review,
GAP-00598,faq,DJP1124,DJ-AGR-0125,,shelf_life,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved shelf life / expiry statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,missing,
GAP-00599,faq,DJP1124,DJ-AGR-0125,,ingredients,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved ingredient statement or label copy,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00600,faq,DJP1124,DJ-AGR-0125,,contraindications,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved contraindications / who should avoid,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00601,faq,DJP1124,DJ-AGR-0125,,dosage,This specific item comes in a 500ml pack size.,Approved dosage / pack-size statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,needs_review,
GAP-00602,faq,DJP1125,DJ-AGR-0126,,target_customer,Farmers and individuals seeking organic inputs for sustainable farming and crop health.,Approved target customer / usage guidance,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,needs_review,
GAP-00603,faq,DJP1125,DJ-AGR-0126,,shelf_life,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved shelf life / expiry statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,missing,
GAP-00604,faq,DJP1125,DJ-AGR-0126,,ingredients,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved ingredient statement or label copy,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
