product_id,product_code,sku,product_name,question,answer,faq_category,sort_order,source_document,source_page_or_section,confidence
87,DJP1086,DJ-HEA-0087,Eye Elixir Drops (10ml),What is the pack size?,This specific item comes in a 10ml pack size.,dosage,10,Various Documents,,medium
87,DJP1086,DJ-HEA-0087,Eye Elixir Drops (10ml),Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,,medium
88,DJP1087,DJ-HEA-0088,Eye Health++ (60 Capsules),What is Eye Health++ (60 Capsules)?,"Eye Health++ (60 Capsules) is a product under the HEALTH CARE category, offered by the brand Curind.",general_info,1,Various Documents,,medium
88,DJP1087,DJ-HEA-0088,Eye Health++ (60 Capsules),What is the price and business volume (BV) for Eye Health++ (60 Capsules)?,"The MRP is ₹1799.0, Distributor Price (DP) is ₹1099.0, and the Business Volume (BV) is 480.0.",pricing,2,Various Documents,,high
88,DJP1087,DJ-HEA-0088,Eye Health++ (60 Capsules),Who should use this product?,"According to the recommendation chart, it may be useful for individuals dealing with: Strain in the Eyes, Tears in the Eyes, Dry Eye, Eye Floaters, Eye Cancer & Tumors.",usage,3,Various Documents,,medium
88,DJP1087,DJ-HEA-0088,Eye Health++ (60 Capsules),Does this cure medical conditions?,"This product does not replace medical treatment. Consult a qualified physician before use, especially if you are on medication or have a diagnosed condition.",safety,4,Various Documents,,medium
88,DJP1087,DJ-HEA-0088,Eye Health++ (60 Capsules),How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,,low
88,DJP1087,DJ-HEA-0088,Eye Health++ (60 Capsules),What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,,low
88,DJP1087,DJ-HEA-0088,Eye Health++ (60 Capsules),What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,,low
88,DJP1087,DJ-HEA-0088,Eye Health++ (60 Capsules),Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,,low
88,DJP1087,DJ-HEA-0088,Eye Health++ (60 Capsules),How does it compare to other HEALTH CARE products?,This product is uniquely formulated under the Curind brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,,medium
88,DJP1087,DJ-HEA-0088,Eye Health++ (60 Capsules),What is the pack size?,This specific item comes in a 60 Capsules pack size.,dosage,10,Various Documents,,medium
88,DJP1087,DJ-HEA-0088,Eye Health++ (60 Capsules),Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,,medium
89,DJP1088,DJ-HEA-0089,HB+ (200ml),What is HB+ (200ml)?,"HB+ (200ml) is a product under the HEALTH CARE category, offered by the brand Curind.",general_info,1,Various Documents,,medium
89,DJP1088,DJ-HEA-0089,HB+ (200ml),What is the price and business volume (BV) for HB+ (200ml)?,"The MRP is ₹599.0, Distributor Price (DP) is ₹375.0, and the Business Volume (BV) is 160.0.",pricing,2,Various Documents,,high
89,DJP1088,DJ-HEA-0089,HB+ (200ml),Who should use this product?,"According to the recommendation chart, it may be useful for individuals dealing with: Fatigue, Pale or Yellowish Skin, Irregular Heartbeats, Shortness of Breath, Dizziness or Light Headedness.",usage,3,Various Documents,,medium
89,DJP1088,DJ-HEA-0089,HB+ (200ml),Does this cure medical conditions?,"This product does not replace medical treatment. Consult a qualified physician before use, especially if you are on medication or have a diagnosed condition.",safety,4,Various Documents,,medium
89,DJP1088,DJ-HEA-0089,HB+ (200ml),How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,,low
89,DJP1088,DJ-HEA-0089,HB+ (200ml),What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,,low
89,DJP1088,DJ-HEA-0089,HB+ (200ml),What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,,low
89,DJP1088,DJ-HEA-0089,HB+ (200ml),Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,,low
89,DJP1088,DJ-HEA-0089,HB+ (200ml),How does it compare to other HEALTH CARE products?,This product is uniquely formulated under the Curind brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,,medium
89,DJP1088,DJ-HEA-0089,HB+ (200ml),What is the pack size?,This specific item comes in a 200ml pack size.,dosage,10,Various Documents,,medium
89,DJP1088,DJ-HEA-0089,HB+ (200ml),Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,,medium
90,DJP1089,DJ-HEA-0090,HB+ (500ml),What is HB+ (500ml)?,"HB+ (500ml) is a product under the HEALTH CARE category, offered by the brand Curind.",general_info,1,Various Documents,,medium
90,DJP1089,DJ-HEA-0090,HB+ (500ml),What is the price and business volume (BV) for HB+ (500ml)?,"The MRP is ₹1399.0, Distributor Price (DP) is ₹865.0, and the Business Volume (BV) is 400.0.",pricing,2,Various Documents,,high
90,DJP1089,DJ-HEA-0090,HB+ (500ml),Who should use this product?,"According to the recommendation chart, it may be useful for individuals dealing with: Fatigue, Pale or Yellowish Skin, Irregular Heartbeats, Shortness of Breath, Dizziness or Light Headedness.",usage,3,Various Documents,,medium
90,DJP1089,DJ-HEA-0090,HB+ (500ml),Does this cure medical conditions?,"This product does not replace medical treatment. Consult a qualified physician before use, especially if you are on medication or have a diagnosed condition.",safety,4,Various Documents,,medium
90,DJP1089,DJ-HEA-0090,HB+ (500ml),How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,,low
90,DJP1089,DJ-HEA-0090,HB+ (500ml),What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,,low
90,DJP1089,DJ-HEA-0090,HB+ (500ml),What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,,low
90,DJP1089,DJ-HEA-0090,HB+ (500ml),Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,,low
90,DJP1089,DJ-HEA-0090,HB+ (500ml),How does it compare to other HEALTH CARE products?,This product is uniquely formulated under the Curind brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,,medium
90,DJP1089,DJ-HEA-0090,HB+ (500ml),What is the pack size?,This specific item comes in a 500ml pack size.,dosage,10,Various Documents,,medium
90,DJP1089,DJ-HEA-0090,HB+ (500ml),Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,,medium
91,DJP1090,DJ-HEA-0091,Hi-Energy (60 Tab),What is Hi-Energy (60 Tab)?,"Hi-Energy (60 Tab) is a product under the HEALTH CARE category, offered by the brand Curind.",general_info,1,Various Documents,,medium
91,DJP1090,DJ-HEA-0091,Hi-Energy (60 Tab),What is the price and business volume (BV) for Hi-Energy (60 Tab)?,"The MRP is ₹1199.0, Distributor Price (DP) is ₹825.0, and the Business Volume (BV) is 375.0.",pricing,2,Various Documents,,high
91,DJP1090,DJ-HEA-0091,Hi-Energy (60 Tab),Who should use this product?,Individuals looking for Ayurvedic and health support supplements as directed by Dayjoy's guidelines.,usage,3,Various Documents,,medium
91,DJP1090,DJ-HEA-0091,Hi-Energy (60 Tab),Is this a medicine?,"This product does not replace medical treatment. Consult a qualified physician before use, especially if you are on medication or have a diagnosed condition.",safety,4,Various Documents,,medium
91,DJP1090,DJ-HEA-0091,Hi-Energy (60 Tab),How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,,low
91,DJP1090,DJ-HEA-0091,Hi-Energy (60 Tab),What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,,low
91,DJP1090,DJ-HEA-0091,Hi-Energy (60 Tab),What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,,low
91,DJP1090,DJ-HEA-0091,Hi-Energy (60 Tab),Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,,low
91,DJP1090,DJ-HEA-0091,Hi-Energy (60 Tab),How does it compare to other HEALTH CARE products?,This product is uniquely formulated under the Curind brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,,medium
91,DJP1090,DJ-HEA-0091,Hi-Energy (60 Tab),What is the pack size?,This specific item comes in a 60 Tab pack size.,dosage,10,Various Documents,,medium
91,DJP1090,DJ-HEA-0091,Hi-Energy (60 Tab),Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,,medium
92,DJP1091,DJ-HEA-0092,Kidney Kawach (300 g),What is Kidney Kawach (300 g)?,"Kidney Kawach (300 g) is a product under the HEALTH CARE category, offered by the brand Curind.",general_info,1,Various Documents,,medium
92,DJP1091,DJ-HEA-0092,Kidney Kawach (300 g),What is the price and business volume (BV) for Kidney Kawach (300 g)?,"The MRP is ₹2999.0, Distributor Price (DP) is ₹1799.0, and the Business Volume (BV) is 840.0.",pricing,2,Various Documents,,high
92,DJP1091,DJ-HEA-0092,Kidney Kawach (300 g),Who should use this product?,"According to the recommendation chart, it may be useful for individuals dealing with: Reduced amount of urine, Swelling in legs ankles and feet from retention of fluids, Excessive drowsiness, Shortness of breath, Persistent nausea.",usage,3,Various Documents,,medium
92,DJP1091,DJ-HEA-0092,Kidney Kawach (300 g),Does this cure medical conditions?,"This product does not replace medical treatment. Consult a qualified physician before use, especially if you are on medication or have a diagnosed condition.",safety,4,Various Documents,,medium
92,DJP1091,DJ-HEA-0092,Kidney Kawach (300 g),How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,,low
92,DJP1091,DJ-HEA-0092,Kidney Kawach (300 g),What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,,low
92,DJP1091,DJ-HEA-0092,Kidney Kawach (300 g),What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,,low
92,DJP1091,DJ-HEA-0092,Kidney Kawach (300 g),Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,,low
92,DJP1091,DJ-HEA-0092,Kidney Kawach (300 g),How does it compare to other HEALTH CARE products?,This product is uniquely formulated under the Curind brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,,medium
92,DJP1091,DJ-HEA-0092,Kidney Kawach (300 g),What is the pack size?,This specific item comes in a 300 g pack size.,dosage,10,Various Documents,,medium
92,DJP1091,DJ-HEA-0092,Kidney Kawach (300 g),Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,,medium
93,DJP1092,DJ-HEA-0093,Liv-Ease (200ml),What is Liv-Ease (200ml)?,"Liv-Ease (200ml) is a product under the HEALTH CARE category, offered by the brand Curind.",general_info,1,Various Documents,,medium
93,DJP1092,DJ-HEA-0093,Liv-Ease (200ml),What is the price and business volume (BV) for Liv-Ease (200ml)?,"The MRP is ₹599.0, Distributor Price (DP) is ₹375.0, and the Business Volume (BV) is 160.0.",pricing,2,Various Documents,,high
93,DJP1092,DJ-HEA-0093,Liv-Ease (200ml),Who should use this product?,Individuals looking for Ayurvedic and health support supplements as directed by Dayjoy's guidelines.,usage,3,Various Documents,,medium
93,DJP1092,DJ-HEA-0093,Liv-Ease (200ml),Is this a medicine?,"This product does not replace medical treatment. Consult a qualified physician before use, especially if you are on medication or have a diagnosed condition.",safety,4,Various Documents,,medium
93,DJP1092,DJ-HEA-0093,Liv-Ease (200ml),How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,,low
93,DJP1092,DJ-HEA-0093,Liv-Ease (200ml),What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,,low
93,DJP1092,DJ-HEA-0093,Liv-Ease (200ml),What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,,low
