chunk_id,parent_doc_id,chunk_index,chunk_text,doc_type,source_document,source_section,product_name,product_code,sku,tags,keywords,category,confidence,source_reference,notes
intent_1,dayjoy_master_intent_dataset,1,Q: What is Multivitamins Tablets? A: Multivitamins Tablets is a HEALTH CARE product by Dayjoy.,intent_dataset,Dayjoy_Master_Intent_Dataset.csv,informational,Multivitamins Tablets,DJP1094,DJ-HEA-0095,informational;product_info,what is multivitamins tablets,informational,high,Products Master,
intent_3975,dayjoy_master_intent_dataset,3975,"Q: I have Excessive Production of Gastric Acid, what should I take? A: Dayjoy suggests LIVEASE SYRUP OR GAS-O-FREE SYRUP for Excessive Production of Gastric Acid. This is a supplement, not a cure.",intent_dataset,Dayjoy_Master_Intent_Dataset.csv,health-condition,,,,health-condition;consultation,i have excessive production of gastric acid what,health-condition,medium,Recommendation Chart,Medical disclaimer included
intent_3976,dayjoy_master_intent_dataset,3976,Q: How much BV for ELITE PACKAGE? A: The Business Volume (BV) is 7500.0.,intent_dataset,Dayjoy_Master_Intent_Dataset.csv,pricing,ELITE PACKAGE,DJP1166,DJ-COM-0167,pricing;bv,how much bv for elite package,pricing,high,Price List,
intent_3977,dayjoy_master_intent_dataset,3977,"Q: Do you have Kahwa Masala Chai (25 Pcs)? A: Yes, Kahwa Masala Chai (25 Pcs) is available. Code: DJP1111",intent_dataset,Dayjoy_Master_Intent_Dataset.csv,transactional,Kahwa Masala Chai (25 Pcs),DJP1111,DJ-HEA-0112,transactional;availability,do you have kahwa masala chai 25 pcs,transactional,high,Products Master,
intent_3978,dayjoy_master_intent_dataset,3978,Q: How much is in one pack of HB+ (200ml)? A: The pack size is 200ml.,intent_dataset,Dayjoy_Master_Intent_Dataset.csv,informational,HB+ (200ml),DJP1088,DJ-HEA-0089,informational;pack_size,how much is in one pack of hb,informational,high,Products Master,
intent_3979,dayjoy_master_intent_dataset,3979,"Q: I have Pain, what should I take? A: Dayjoy suggests ASTHPRASH OR N-ASTHEAL TABLET for Pain. This is a supplement, not a cure.",intent_dataset,Dayjoy_Master_Intent_Dataset.csv,health-condition,,,,health-condition;consultation,i have pain what should i take,health-condition,medium,Recommendation Chart,Medical disclaimer included
intent_3980,dayjoy_master_intent_dataset,3980,"Q: I have Trouble in Exercising Judgment, what should I take? A: Dayjoy suggests GOLDEN ELIXIR OR SEA BUCKTHORN JUICE for Trouble in Exercising Judgment. This is a supplement, not a cure.",intent_dataset,Dayjoy_Master_Intent_Dataset.csv,health-condition,,,,health-condition;consultation,i have trouble in exercising judgment what should,health-condition,medium,Recommendation Chart,Medical disclaimer included
intent_3981,dayjoy_master_intent_dataset,3981,Q: What is the MRP of L-Arginine++ - Energy Drink (100g)? A: The MRP is ₹1499.0.,intent_dataset,Dayjoy_Master_Intent_Dataset.csv,pricing,L-Arginine++ - Energy Drink (100g),DJP1108,DJ-HEA-0109,pricing;mrp,what is the mrp of l arginine energy,pricing,high,Price List,
intent_3982,dayjoy_master_intent_dataset,3982,"Q: I have Loss of Appetite, what should I take? A: Dayjoy suggests LIVEASE SYRUP OR GAS-O-FREE SYRUP for Loss of Appetite. This is a supplement, not a cure.",intent_dataset,Dayjoy_Master_Intent_Dataset.csv,health-condition,,,,health-condition;consultation,i have loss of appetite what should i,health-condition,medium,Recommendation Chart,Medical disclaimer included
intent_3983,dayjoy_master_intent_dataset,3983,Q: What is the MRP of Face Serum (30ml)? A: The MRP is ₹699.0.,intent_dataset,Dayjoy_Master_Intent_Dataset.csv,pricing,Face Serum (30ml),DJP1057,DJ-SKI-0058,pricing;mrp,what is the mrp of face serum 30ml,pricing,high,Price List,
intent_3984,dayjoy_master_intent_dataset,3984,Q: How much BV for Kahwa Masala Chai (25 Pcs)? A: The Business Volume (BV) is 95.0.,intent_dataset,Dayjoy_Master_Intent_Dataset.csv,pricing,Kahwa Masala Chai (25 Pcs),DJP1111,DJ-HEA-0112,pricing;bv,how much bv for kahwa masala chai 25,pricing,high,Price List,
intent_3985,dayjoy_master_intent_dataset,3985,"Q: Which product is good for Hypoactive Sexual Desire Disorder? A: Based on Dayjoy recommendations, you may consider ADILAFORTE TABLET. Consult a physician for medical advice.",intent_dataset,Dayjoy_Master_Intent_Dataset.csv,recommendation,,,,recommendation;health_need,which product is good for hypoactive sexual desire,recommendation,high,Recommendation Chart,
intent_3986,dayjoy_master_intent_dataset,3986,Q: Tell me about AcneX Anti-Acne Foaming Cleanser (100ml) A: This is a premium product under Amara Beauty.,intent_dataset,Dayjoy_Master_Intent_Dataset.csv,informational,AcneX Anti-Acne Foaming Cleanser (100ml),DJP1062,DJ-SKI-0063,informational;product_discovery,tell me about acnex anti acne foaming cleanser,informational,high,Products Master,
intent_3987,dayjoy_master_intent_dataset,3987,Q: How much is in one pack of JoySpread 80+ Gold (250ml)? A: The pack size is 250ml.,intent_dataset,Dayjoy_Master_Intent_Dataset.csv,informational,JoySpread 80+ Gold (250ml),DJP1131,DJ-AGR-0132,informational;pack_size,how much is in one pack of joyspread,informational,high,Products Master,
intent_3988,dayjoy_master_intent_dataset,3988,"Q: Are Dayjoy Mug and Adicardial Syrup (500ml) the same? A: No, Dayjoy Mug is in PROMOTION TOOLS while Adicardial Syrup (500ml) is in HEALTH CARE.",intent_dataset,Dayjoy_Master_Intent_Dataset.csv,comparison,,,,comparison;category_difference,are dayjoy mug and adicardial syrup 500ml the,comparison,high,Products Master,
intent_3989,dayjoy_master_intent_dataset,3989,"Q: I have Night Blindness, what should I take? A: Dayjoy suggests EYE ELIXIR DROPS for Night Blindness. This is a supplement, not a cure.",intent_dataset,Dayjoy_Master_Intent_Dataset.csv,health-condition,,,,health-condition;consultation,i have night blindness what should i take,health-condition,medium,Recommendation Chart,Medical disclaimer included
intent_3990,dayjoy_master_intent_dataset,3990,"Q: I have Rapid Weight Gain, what should I take? A: Dayjoy suggests AMPLE MEAL for Rapid Weight Gain. This is a supplement, not a cure.",intent_dataset,Dayjoy_Master_Intent_Dataset.csv,health-condition,,,,health-condition;consultation,i have rapid weight gain what should i,health-condition,medium,Recommendation Chart,Medical disclaimer included
intent_3991,dayjoy_master_intent_dataset,3991,"Q: I have Pale or Yellowish Skin, what should I take? A: Dayjoy suggests MULTI VITAMINS TABLETS for Pale or Yellowish Skin. This is a supplement, not a cure.",intent_dataset,Dayjoy_Master_Intent_Dataset.csv,health-condition,,,,health-condition;consultation,i have pale or yellowish skin what should,health-condition,medium,Recommendation Chart,Medical disclaimer included
intent_3992,dayjoy_master_intent_dataset,3992,"Q: How is my payment secured? A: Dayjoy uses PAYU and Razorpay gateways which employ data encryption, SSL, and Tokenization to secure payments.",intent_dataset,Dayjoy_Master_Intent_Dataset.csv,compliance,,,,compliance;policy,how is my payment secured,compliance,high,FSSAI / Social Media Policy / Income Disclaimer,
intent_3993,dayjoy_master_intent_dataset,3993,"Q: Which product is good for An achy or heavy feeling in the legs? A: Based on Dayjoy recommendations, you may consider GOLDEN ELIXIR OR SEA BUCKTHORN JUICE. Consult a physician for medical advice.",intent_dataset,Dayjoy_Master_Intent_Dataset.csv,recommendation,,,,recommendation;health_need,which product is good for an achy or,recommendation,high,Recommendation Chart,
intent_3994,dayjoy_master_intent_dataset,3994,"Q: Which product is good for Fatigue? A: Based on Dayjoy recommendations, you may consider DIBEAT TABLETS. Consult a physician for medical advice.",intent_dataset,Dayjoy_Master_Intent_Dataset.csv,recommendation,,,,recommendation;health_need,which product is good for fatigue,recommendation,high,Recommendation Chart,
intent_3995,dayjoy_master_intent_dataset,3995,"Q: I have High Blood Pressure, what should I take? A: Dayjoy suggests ADILIPO TABLET for High Blood Pressure. This is a supplement, not a cure.",intent_dataset,Dayjoy_Master_Intent_Dataset.csv,health-condition,,,,health-condition;consultation,i have high blood pressure what should i,health-condition,medium,Recommendation Chart,Medical disclaimer included
intent_3996,dayjoy_master_intent_dataset,3996,"Q: Is Dayjoy a get-rich-quick scheme? A: No, Dayjoy does not present its business as a get-rich-quick scheme. It requires commitment and effort.",intent_dataset,Dayjoy_Master_Intent_Dataset.csv,compliance,,,,compliance;policy,is dayjoy a get rich quick scheme,compliance,high,FSSAI / Social Media Policy / Income Disclaimer,
intent_3997,dayjoy_master_intent_dataset,3997,Q: Is Nano Tech-46 (500ml) a food product? A: It is categorized under AGRICULTURE & VETERINARY.,intent_dataset,Dayjoy_Master_Intent_Dataset.csv,informational,Nano Tech-46 (500ml),DJP1125,DJ-AGR-0126,informational;product_category,is nano tech 46 500ml a food product,informational,high,Products Master,
intent_3998,dayjoy_master_intent_dataset,3998,"Q: Does Dayjoy have GMP? A: Yes, Dayjoy operates under strict WHO-GMP compliance with a valid Certificate of GMP.",intent_dataset,Dayjoy_Master_Intent_Dataset.csv,compliance,,,,compliance;policy,does dayjoy have gmp,compliance,high,FSSAI / Social Media Policy / Income Disclaimer,
intent_3999,dayjoy_master_intent_dataset,3999,Q: How much is in one pack of Perfect-Ion Testing Solutions? A: The pack size is nan.,intent_dataset,Dayjoy_Master_Intent_Dataset.csv,informational,Perfect-Ion Testing Solutions,DJP1141,DJ-AQU-0142,informational;pack_size,how much is in one pack of perfect,informational,high,Products Master,
intent_4000,dayjoy_master_intent_dataset,4000,"Q: Which product is good for Fatigue? A: Based on Dayjoy recommendations, you may consider ASTHPRASH OR N-ASTHEAL TABLET. Consult a physician for medical advice.",intent_dataset,Dayjoy_Master_Intent_Dataset.csv,recommendation,,,,recommendation;health_need,which product is good for fatigue,recommendation,high,Recommendation Chart,
faq_1,dayjoy_all_faqs_combined,1,"Q: What is Black Salt Sprinkler (200g)? A: Black Salt Sprinkler (200g) is a product under the FOOD PRODUCTS category, offered by the brand Aayushmaan / YumDum / Total Joy.",faq_dataset,Dayjoy_All_FAQs_Combined.csv,general_info,,DJP1000,DJ-FOO-0001,general_info;faq,what is black salt sprinkler 200g,faq,medium,Various Documents,
faq_2,dayjoy_all_faqs_combined,2,"Q: What is the price and business volume (BV) for Black Salt Sprinkler (200g)? A: The MRP is ₹59.0, Distributor Price (DP) is ₹49.0, and the Business Volume (BV) is 10.0.",faq_dataset,Dayjoy_All_FAQs_Combined.csv,pricing,,DJP1000,DJ-FOO-0001,pricing;faq,what is the price and business volume bv,faq,high,Various Documents,
faq_3,dayjoy_all_faqs_combined,3,"Q: Who should use this? A: Anyone looking for premium, wholesome food and spice products to enhance their daily meals.",faq_dataset,Dayjoy_All_FAQs_Combined.csv,usage,,DJP1000,DJ-FOO-0001,usage;faq,who should use this,faq,medium,Various Documents,
faq_4,dayjoy_all_faqs_combined,4,"Q: Is this product organic? A: Aayushmaan and YumDum products emphasize pure, authentic ingredients. Please check the specific packaging for organic certification.",faq_dataset,Dayjoy_All_FAQs_Combined.csv,general_info,,DJP1000,DJ-FOO-0001,general_info;faq,is this product organic,faq,medium,Various Documents,
faq_5,dayjoy_all_faqs_combined,5,Q: How should it be stored? A: Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,faq_dataset,Dayjoy_All_FAQs_Combined.csv,storage,,DJP1000,DJ-FOO-0001,storage;faq,how should it be stored,faq,low,Various Documents,
faq_6,dayjoy_all_faqs_combined,6,Q: What is the shelf life / expiry? A: Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,faq_dataset,Dayjoy_All_FAQs_Combined.csv,shelf_life,,DJP1000,DJ-FOO-0001,shelf_life;faq,what is the shelf life expiry,faq,low,Various Documents,
faq_7,dayjoy_all_faqs_combined,7,Q: What are the ingredients? A: Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,faq_dataset,Dayjoy_All_FAQs_Combined.csv,ingredients,,DJP1000,DJ-FOO-0001,ingredients;faq,what are the ingredients,faq,low,Various Documents,
faq_8,dayjoy_all_faqs_combined,8,Q: Who should avoid it / contraindications? A: Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,faq_dataset,Dayjoy_All_FAQs_Combined.csv,safety,,DJP1000,DJ-FOO-0001,safety;faq,who should avoid it contraindications,faq,low,Various Documents,
faq_9,dayjoy_all_faqs_combined,9,Q: How does it compare to other FOOD PRODUCTS products? A: This product is uniquely formulated under the Aayushmaan / YumDum / Total Joy brand. Specific comparison requires more details on the exact variant you are comparing it to.,faq_dataset,Dayjoy_All_FAQs_Combined.csv,comparison,,DJP1000,DJ-FOO-0001,comparison;faq,how does it compare to other food products,faq,medium,Various Documents,
faq_10,dayjoy_all_faqs_combined,10,Q: What is the pack size? A: This specific item comes in a 200g pack size.,faq_dataset,Dayjoy_All_FAQs_Combined.csv,dosage,,DJP1000,DJ-FOO-0001,dosage;faq,what is the pack size,faq,medium,Various Documents,
faq_11,dayjoy_all_faqs_combined,11,Q: Who manufactures this product? A: This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,faq_dataset,Dayjoy_All_FAQs_Combined.csv,general_info,,DJP1000,DJ-FOO-0001,general_info;faq,who manufactures this product,faq,medium,Various Documents,
faq_12,dayjoy_all_faqs_combined,12,"Q: What is Chaat Masala (100g)? A: Chaat Masala (100g) is a product under the FOOD PRODUCTS category, offered by the brand Aayushmaan / YumDum / Total Joy.",faq_dataset,Dayjoy_All_FAQs_Combined.csv,general_info,,DJP1001,DJ-FOO-0002,general_info;faq,what is chaat masala 100g,faq,medium,Various Documents,
faq_13,dayjoy_all_faqs_combined,13,"Q: What is the price and business volume (BV) for Chaat Masala (100g)? A: The MRP is ₹75.0, Distributor Price (DP) is ₹56.0, and the Business Volume (BV) is 10.0.",faq_dataset,Dayjoy_All_FAQs_Combined.csv,pricing,,DJP1001,DJ-FOO-0002,pricing;faq,what is the price and business volume bv,faq,high,Various Documents,
faq_14,dayjoy_all_faqs_combined,14,"Q: Who should use this? A: Anyone looking for premium, wholesome food and spice products to enhance their daily meals.",faq_dataset,Dayjoy_All_FAQs_Combined.csv,usage,,DJP1001,DJ-FOO-0002,usage;faq,who should use this,faq,medium,Various Documents,
faq_15,dayjoy_all_faqs_combined,15,"Q: Is this product organic? A: Aayushmaan and YumDum products emphasize pure, authentic ingredients. Please check the specific packaging for organic certification.",faq_dataset,Dayjoy_All_FAQs_Combined.csv,general_info,,DJP1001,DJ-FOO-0002,general_info;faq,is this product organic,faq,medium,Various Documents,
faq_16,dayjoy_all_faqs_combined,16,Q: How should it be stored? A: Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,faq_dataset,Dayjoy_All_FAQs_Combined.csv,storage,,DJP1001,DJ-FOO-0002,storage;faq,how should it be stored,faq,low,Various Documents,
faq_17,dayjoy_all_faqs_combined,17,Q: What is the shelf life / expiry? A: Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,faq_dataset,Dayjoy_All_FAQs_Combined.csv,shelf_life,,DJP1001,DJ-FOO-0002,shelf_life;faq,what is the shelf life expiry,faq,low,Various Documents,
faq_18,dayjoy_all_faqs_combined,18,Q: What are the ingredients? A: Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,faq_dataset,Dayjoy_All_FAQs_Combined.csv,ingredients,,DJP1001,DJ-FOO-0002,ingredients;faq,what are the ingredients,faq,low,Various Documents,
faq_19,dayjoy_all_faqs_combined,19,Q: Who should avoid it / contraindications? A: Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,faq_dataset,Dayjoy_All_FAQs_Combined.csv,safety,,DJP1001,DJ-FOO-0002,safety;faq,who should avoid it contraindications,faq,low,Various Documents,
faq_20,dayjoy_all_faqs_combined,20,Q: How does it compare to other FOOD PRODUCTS products? A: This product is uniquely formulated under the Aayushmaan / YumDum / Total Joy brand. Specific comparison requires more details on the exact variant you are comparing it to.,faq_dataset,Dayjoy_All_FAQs_Combined.csv,comparison,,DJP1001,DJ-FOO-0002,comparison;faq,how does it compare to other food products,faq,medium,Various Documents,
faq_21,dayjoy_all_faqs_combined,21,Q: What is the pack size? A: This specific item comes in a 100g pack size.,faq_dataset,Dayjoy_All_FAQs_Combined.csv,dosage,,DJP1001,DJ-FOO-0002,dosage;faq,what is the pack size,faq,medium,Various Documents,
