edge_id,from_type,from_id,relationship_type,to_type,to_id,evidence_source
E002185,Product,DJP1101,FAQ,FAQ,2128,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E002186,Product,DJP1101,FAQ,FAQ,2129,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E002187,Product,DJP1101,FAQ,FAQ,2130,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E002188,Product,DJP1101,FAQ,FAQ,2131,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E002189,Product,DJP1101,FAQ,FAQ,2132,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E002190,Product,DJP1101,FAQ,FAQ,2133,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E002191,Product,DJP1101,FAQ,FAQ,2134,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E002192,Product,DJP1101,FAQ,FAQ,2135,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E002193,Product,DJP1101,SimilarProduct,Product,DJP1074,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002194,Product,DJP1101,SimilarProduct,Product,DJP1078,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002195,Product,DJP1101,Price,Price,MRP=149.0|DP=99.0|BV=32.0|PV=32.0|INR,01_CANONICAL/pricing/dayjoy_price_list_may2026.csv
E002196,Product,DJP1101,Source,Source,"Dayjoy Product Brochure - English July2026_11zon.pdf + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09) + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09)",01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002197,Product,DJP1102,Category,Category,HEALTH CARE,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002198,Product,DJP1102,Ingredient,Ingredient,Aloe Vera,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002199,Product,DJP1102,Ingredient,Ingredient,Ashwagandha,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002200,Product,DJP1102,Ingredient,Ingredient,Moringa,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002201,Product,DJP1102,Ingredient,Ingredient,Triphala,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002202,Product,DJP1102,Ingredient,Ingredient,Turmeric,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002203,Product,DJP1102,Ingredient,Ingredient,Amla,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002204,Product,DJP1102,Ingredient,Ingredient,Spirulina,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002205,Product,DJP1102,Benefit,Benefit,"Enhances immunity, supports cardiovascular, liver, and kidney health, rich in antioxidants, anti-inflammatory, and antibacterial properties",01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002206,Product,DJP1102,FAQ,FAQ,2136,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E002207,Product,DJP1102,FAQ,FAQ,2137,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E002208,Product,DJP1102,FAQ,FAQ,2138,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E002209,Product,DJP1102,FAQ,FAQ,2139,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E002210,Product,DJP1102,FAQ,FAQ,2140,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E002211,Product,DJP1102,FAQ,FAQ,2141,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E002212,Product,DJP1102,FAQ,FAQ,2142,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E002213,Product,DJP1102,FAQ,FAQ,2143,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E002214,Product,DJP1102,FAQ,FAQ,2144,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E002215,Product,DJP1102,FAQ,FAQ,2145,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E002216,Product,DJP1102,FAQ,FAQ,2146,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E002217,Product,DJP1102,SimilarProduct,Product,DJP1065,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002218,Product,DJP1102,SimilarProduct,Product,DJP1070,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002219,Product,DJP1102,RelatedProduct,Product,DJP1065,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002220,Product,DJP1102,RelatedProduct,Product,DJP1066,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002221,Product,DJP1102,RelatedProduct,Product,DJP1070,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002222,Product,DJP1102,RelatedProduct,Product,DJP1072,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002223,Product,DJP1102,RelatedProduct,Product,DJP1074,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002224,Product,DJP1102,RelatedProduct,Product,DJP1077,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002225,Product,DJP1102,RelatedProduct,Product,DJP1078,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002226,Product,DJP1102,RelatedProduct,Product,DJP1080,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002227,Product,DJP1102,RelatedProduct,Product,DJP1081,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002228,Product,DJP1102,RelatedProduct,Product,DJP1083,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002229,Product,DJP1102,RelatedProduct,Product,DJP1086,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002230,Product,DJP1102,RelatedProduct,Product,DJP1087,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002231,Product,DJP1102,RelatedProduct,Product,DJP1088,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002232,Product,DJP1102,RelatedProduct,Product,DJP1090,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002233,Product,DJP1102,RelatedProduct,Product,DJP1091,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002234,Product,DJP1102,RelatedProduct,Product,DJP1092,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002235,Product,DJP1102,RelatedProduct,Product,DJP1095,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002236,Product,DJP1102,RelatedProduct,Product,DJP1096,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002237,Product,DJP1102,RelatedProduct,Product,DJP1098,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002238,Product,DJP1102,RelatedProduct,Product,DJP1100,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002239,Product,DJP1102,RelatedProduct,Product,DJP1105,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002240,Product,DJP1102,RelatedProduct,Product,DJP1106,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002241,Product,DJP1102,RelatedProduct,Product,DJP1107,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002242,Product,DJP1102,RelatedProduct,Product,DJP1109,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002243,Product,DJP1102,RelatedProduct,Product,DJP1029,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002244,Product,DJP1102,Price,Price,MRP=2999.0|DP=1660.0|BV=740.0|PV=740.0|INR,01_CANONICAL/pricing/dayjoy_price_list_may2026.csv
E002245,Product,DJP1102,Source,Source,"Dayjoy Product Brochure - English July2026_11zon.pdf + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09) + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09)",01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002246,Product,DJP1103,Category,Category,HEALTH CARE,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002247,Product,DJP1103,Ingredient,Ingredient,Vitamin A,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002248,Product,DJP1103,Ingredient,Ingredient,Vitamin B12,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002249,Product,DJP1103,Ingredient,Ingredient,Vitamin C,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002250,Product,DJP1103,Ingredient,Ingredient,Vitamin E,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002251,Product,DJP1103,Ingredient,Ingredient,Vitamin K,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002252,Product,DJP1103,Ingredient,Ingredient,Potassium,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002253,Product,DJP1103,Ingredient,Ingredient,Calcium,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002254,Product,DJP1103,Ingredient,Ingredient,Iron,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002255,Product,DJP1103,Ingredient,Ingredient,Phosphorus,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002256,Product,DJP1103,Ingredient,Ingredient,Carotenoids,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002257,Product,DJP1103,Ingredient,Ingredient,Omega-7 Fatty Acids,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002258,Product,DJP1103,Ingredient,Ingredient,Flavonoids,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002259,Product,DJP1103,Ingredient,Ingredient,Plant Sterols,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002260,Product,DJP1103,Benefit,Benefit,"Enhances heart health by improving cholesterol levels, supports liver function and promotes detoxification, boosts skin health, promotes fat loss",01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002261,Product,DJP1103,FAQ,FAQ,2147,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E002262,Product,DJP1103,FAQ,FAQ,2148,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E002263,Product,DJP1103,FAQ,FAQ,2149,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E002264,Product,DJP1103,FAQ,FAQ,2150,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E002265,Product,DJP1103,FAQ,FAQ,2151,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E002266,Product,DJP1103,FAQ,FAQ,2152,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E002267,Product,DJP1103,FAQ,FAQ,2153,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E002268,Product,DJP1103,FAQ,FAQ,2154,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E002269,Product,DJP1103,FAQ,FAQ,2155,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E002270,Product,DJP1103,FAQ,FAQ,2156,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E002271,Product,DJP1103,FAQ,FAQ,2157,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E002272,Product,DJP1103,SimilarProduct,Product,DJP1066,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002273,Product,DJP1103,SimilarProduct,Product,DJP1109,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002274,Product,DJP1103,Price,Price,MRP=2999.0|DP=1490.0|BV=640.0|PV=640.0|INR,01_CANONICAL/pricing/dayjoy_price_list_may2026.csv
E002275,Product,DJP1103,Source,Source,"Dayjoy Product Brochure - English July2026_11zon.pdf + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09) + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09)",01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002276,Product,DJP1104,Category,Category,HEALTH CARE,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002277,Product,DJP1104,Ingredient,Ingredient,Shatavari,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002278,Product,DJP1104,Benefit,Benefit,"Tones and nourishes the female reproductive system, boosts immunity and combats fatigue, supports menstrual and menopausal health",01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002279,Product,DJP1104,FAQ,FAQ,2158,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E002280,Product,DJP1104,FAQ,FAQ,2159,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E002281,Product,DJP1104,FAQ,FAQ,2160,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E002282,Product,DJP1104,FAQ,FAQ,2161,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E002283,Product,DJP1104,FAQ,FAQ,2162,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E002284,Product,DJP1104,FAQ,FAQ,2163,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E002285,Product,DJP1104,FAQ,FAQ,2164,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E002286,Product,DJP1104,FAQ,FAQ,2165,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E002287,Product,DJP1104,FAQ,FAQ,2166,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E002288,Product,DJP1104,FAQ,FAQ,2167,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E002289,Product,DJP1104,FAQ,FAQ,2168,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E002290,Product,DJP1104,SimilarProduct,Product,DJP1075,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002291,Product,DJP1104,SimilarProduct,Product,DJP1076,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002292,Product,DJP1104,Price,Price,MRP=499.0|DP=299.0|BV=110.0|PV=110.0|INR,01_CANONICAL/pricing/dayjoy_price_list_may2026.csv
E002293,Product,DJP1104,Source,Source,"Dayjoy Product Brochure - English July2026_11zon.pdf + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09) + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09)",01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002294,Product,DJP1105,Category,Category,HEALTH CARE,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002295,Product,DJP1105,Ingredient,Ingredient,Turmeric Root,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002296,Product,DJP1105,Ingredient,Ingredient,Whole Foods Blend,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002297,Product,DJP1105,Ingredient,Ingredient,Fruit & Vegetable Blend,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002298,Product,DJP1105,Ingredient,Ingredient,Calcium,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002299,Product,DJP1105,Benefit,Benefit,"Supports heart health, stamina, and immunity, promotes bone strength and glowing skin, packed with antioxidants",01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002300,Product,DJP1105,FAQ,FAQ,2169,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E002301,Product,DJP1105,FAQ,FAQ,2170,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E002302,Product,DJP1105,FAQ,FAQ,2171,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E002303,Product,DJP1105,FAQ,FAQ,2172,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E002304,Product,DJP1105,FAQ,FAQ,2173,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E002305,Product,DJP1105,FAQ,FAQ,2174,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E002306,Product,DJP1105,FAQ,FAQ,2175,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E002307,Product,DJP1105,FAQ,FAQ,2176,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E002308,Product,DJP1105,FAQ,FAQ,2177,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E002309,Product,DJP1105,FAQ,FAQ,2178,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E002310,Product,DJP1105,FAQ,FAQ,2179,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E002311,Product,DJP1105,SimilarProduct,Product,DJP1107,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002312,Product,DJP1105,SimilarProduct,Product,DJP1112,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002313,Product,DJP1105,RelatedProduct,Product,DJP1065,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002314,Product,DJP1105,RelatedProduct,Product,DJP1066,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002315,Product,DJP1105,RelatedProduct,Product,DJP1070,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002316,Product,DJP1105,RelatedProduct,Product,DJP1074,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002317,Product,DJP1105,RelatedProduct,Product,DJP1077,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002318,Product,DJP1105,RelatedProduct,Product,DJP1079,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002319,Product,DJP1105,RelatedProduct,Product,DJP1080,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002320,Product,DJP1105,RelatedProduct,Product,DJP1081,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002321,Product,DJP1105,RelatedProduct,Product,DJP1086,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002322,Product,DJP1105,RelatedProduct,Product,DJP1087,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002323,Product,DJP1105,RelatedProduct,Product,DJP1090,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002324,Product,DJP1105,RelatedProduct,Product,DJP1091,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002325,Product,DJP1105,RelatedProduct,Product,DJP1092,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002326,Product,DJP1105,RelatedProduct,Product,DJP1095,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002327,Product,DJP1105,RelatedProduct,Product,DJP1096,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002328,Product,DJP1105,RelatedProduct,Product,DJP1098,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002329,Product,DJP1105,RelatedProduct,Product,DJP1100,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002330,Product,DJP1105,RelatedProduct,Product,DJP1102,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002331,Product,DJP1105,RelatedProduct,Product,DJP1106,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002332,Product,DJP1105,RelatedProduct,Product,DJP1107,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002333,Product,DJP1105,RelatedProduct,Product,DJP1109,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002334,Product,DJP1105,Price,Price,MRP=1999.0|DP=999.0|BV=420.0|PV=420.0|INR,01_CANONICAL/pricing/dayjoy_price_list_may2026.csv
E002335,Product,DJP1105,Source,Source,"Dayjoy Product Brochure - English July2026_11zon.pdf + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09) + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09)",01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002336,Product,DJP1106,Category,Category,HEALTH CARE,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002337,Product,DJP1106,Ingredient,Ingredient,Blend of five Tulsi species,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002338,Product,DJP1106,Benefit,Benefit,"Reduces cold, cough, and respiratory disorders, supports cardiovascular health and reduces inflammation, aids in detoxification",01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002339,Product,DJP1106,FAQ,FAQ,2180,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E002340,Product,DJP1106,FAQ,FAQ,2181,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E002341,Product,DJP1106,FAQ,FAQ,2182,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E002342,Product,DJP1106,FAQ,FAQ,2183,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E002343,Product,DJP1106,FAQ,FAQ,2184,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E002344,Product,DJP1106,FAQ,FAQ,2185,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E002345,Product,DJP1106,FAQ,FAQ,2186,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E002346,Product,DJP1106,FAQ,FAQ,2187,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E002347,Product,DJP1106,FAQ,FAQ,2188,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E002348,Product,DJP1106,FAQ,FAQ,2189,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E002349,Product,DJP1106,FAQ,FAQ,2190,01_CANONICAL/faq/dayjoy_faq_combined_canonical.csv
E002350,Product,DJP1106,SimilarProduct,Product,DJP1086,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002351,Product,DJP1106,SimilarProduct,Product,DJP1111,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002352,Product,DJP1106,RelatedProduct,Product,DJP1065,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002353,Product,DJP1106,RelatedProduct,Product,DJP1070,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002354,Product,DJP1106,RelatedProduct,Product,DJP1074,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002355,Product,DJP1106,RelatedProduct,Product,DJP1080,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002356,Product,DJP1106,RelatedProduct,Product,DJP1090,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002357,Product,DJP1106,RelatedProduct,Product,DJP1092,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002358,Product,DJP1106,RelatedProduct,Product,DJP1095,01_CANONICAL/products/dayjoy_product_master_canonical.csv
E002359,Product,DJP1106,RelatedProduct,Product,DJP1096,01_CANONICAL/products/dayjoy_product_master_canonical.csv
