faq_id,product_id,product_code,sku,question,answer,faq_category,sort_order,source_document,source_page_or_section,confidence,audience,verified
1913,82,DJP1081,DJ-HEA-0082,How does it compare to other HEALTH CARE products?,This product is uniquely formulated under the Curind brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,,medium,all,true
1914,82,DJP1081,DJ-HEA-0082,What is the pack size?,This specific item comes in a 200ml pack size.,dosage,10,Various Documents,,medium,all,true
1915,82,DJP1081,DJ-HEA-0082,Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,,medium,all,true
1916,83,DJP1082,DJ-HEA-0083,What is Gas-O-Free (500ml)?,"Gas-O-Free (500ml) is a product under the HEALTH CARE category, offered by the brand Curind.",general_info,1,Various Documents,,medium,all,true
1917,83,DJP1082,DJ-HEA-0083,What is the price and business volume (BV) for Gas-O-Free (500ml)?,"The MRP is ₹1399.0, Distributor Price (DP) is ₹865.0, and the Business Volume (BV) is 400.0.",pricing,2,Various Documents,,high,all,true
1918,83,DJP1082,DJ-HEA-0083,Who should use this product?,"According to the recommendation chart, it may be useful for individuals dealing with: Excessive Production of Gastric Acid, Bloating, Gas, Vomiting, Loss of Appetite.",usage,3,Various Documents,,medium,all,true
1919,83,DJP1082,DJ-HEA-0083,Does this cure medical conditions?,"This product does not replace medical treatment. Consult a qualified physician before use, especially if you are on medication or have a diagnosed condition.",safety,4,Various Documents,,medium,all,true
1920,83,DJP1082,DJ-HEA-0083,How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,,low,all,false
1921,83,DJP1082,DJ-HEA-0083,What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,,low,all,false
1922,83,DJP1082,DJ-HEA-0083,What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,,low,all,false
1923,83,DJP1082,DJ-HEA-0083,Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,,low,all,false
1924,83,DJP1082,DJ-HEA-0083,How does it compare to other HEALTH CARE products?,This product is uniquely formulated under the Curind brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,,medium,all,true
1925,83,DJP1082,DJ-HEA-0083,What is the pack size?,This specific item comes in a 500ml pack size.,dosage,10,Various Documents,,medium,all,true
1926,83,DJP1082,DJ-HEA-0083,Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,,medium,all,true
1927,84,DJP1083,DJ-HEA-0084,What is GoPiles (60 Tab)?,"GoPiles (60 Tab) is a product under the HEALTH CARE category, offered by the brand Curind.",general_info,1,Various Documents,,medium,all,true
1928,84,DJP1083,DJ-HEA-0084,What is the price and business volume (BV) for GoPiles (60 Tab)?,"The MRP is ₹1199.0, Distributor Price (DP) is ₹825.0, and the Business Volume (BV) is 375.0.",pricing,2,Various Documents,,high,all,true
1929,84,DJP1083,DJ-HEA-0084,Who should use this product?,"According to the recommendation chart, it may be useful for individuals dealing with: Bright Red Blood in Stools an Itchy Anus, Feeling Like You Still Need To Poo After going to the Toilet, Slimy mucus in your underwear or on Toilet Paper After Wiping your bottom, Pain Around Your Anus.",usage,3,Various Documents,,medium,all,true
1930,84,DJP1083,DJ-HEA-0084,Does this cure medical conditions?,"This product does not replace medical treatment. Consult a qualified physician before use, especially if you are on medication or have a diagnosed condition.",safety,4,Various Documents,,medium,all,true
1931,84,DJP1083,DJ-HEA-0084,How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,,low,all,false
1932,84,DJP1083,DJ-HEA-0084,What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,,low,all,false
1933,84,DJP1083,DJ-HEA-0084,What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,,low,all,false
1934,84,DJP1083,DJ-HEA-0084,Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,,low,all,false
1935,84,DJP1083,DJ-HEA-0084,How does it compare to other HEALTH CARE products?,This product is uniquely formulated under the Curind brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,,medium,all,true
1936,84,DJP1083,DJ-HEA-0084,What is the pack size?,This specific item comes in a 60 Tab pack size.,dosage,10,Various Documents,,medium,all,true
1937,84,DJP1083,DJ-HEA-0084,Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,,medium,all,true
1938,85,DJP1084,DJ-HEA-0085,What is GoPiles Syrup (500ml)?,"GoPiles Syrup (500ml) is a product under the HEALTH CARE category, offered by the brand Curind.",general_info,1,Various Documents,,medium,all,true
1939,85,DJP1084,DJ-HEA-0085,What is the price and business volume (BV) for GoPiles Syrup (500ml)?,"The MRP is ₹1399.0, Distributor Price (DP) is ₹865.0, and the Business Volume (BV) is 400.0.",pricing,2,Various Documents,,high,all,true
1940,85,DJP1084,DJ-HEA-0085,Who should use this product?,"According to the recommendation chart, it may be useful for individuals dealing with: Bright Red Blood in Stools an Itchy Anus, Feeling Like You Still Need To Poo After going to the Toilet, Slimy mucus in your underwear or on Toilet Paper After Wiping your bottom, Pain Around Your Anus.",usage,3,Various Documents,,medium,all,true
1941,85,DJP1084,DJ-HEA-0085,Does this cure medical conditions?,"This product does not replace medical treatment. Consult a qualified physician before use, especially if you are on medication or have a diagnosed condition.",safety,4,Various Documents,,medium,all,true
1942,85,DJP1084,DJ-HEA-0085,How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,,low,all,false
1943,85,DJP1084,DJ-HEA-0085,What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,,low,all,false
1944,85,DJP1084,DJ-HEA-0085,What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,,low,all,false
1945,85,DJP1084,DJ-HEA-0085,Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,,low,all,false
1946,85,DJP1084,DJ-HEA-0085,How does it compare to other HEALTH CARE products?,This product is uniquely formulated under the Curind brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,,medium,all,true
1947,85,DJP1084,DJ-HEA-0085,What is the pack size?,This specific item comes in a 500ml pack size.,dosage,10,Various Documents,,medium,all,true
1948,85,DJP1084,DJ-HEA-0085,Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,,medium,all,true
1949,86,DJP1085,DJ-HEA-0086,What is Giloe Extract (60 Veg Capsules)?,"Giloe Extract (60 Veg Capsules) is a product under the HEALTH CARE category, offered by the brand Curind.",general_info,1,Various Documents,,medium,all,true
1950,86,DJP1085,DJ-HEA-0086,What is the price and business volume (BV) for Giloe Extract (60 Veg Capsules)?,"The MRP is ₹499.0, Distributor Price (DP) is ₹275.0, and the Business Volume (BV) is 100.0.",pricing,2,Various Documents,,high,all,true
1951,86,DJP1085,DJ-HEA-0086,Who should use this product?,Individuals looking for Ayurvedic and health support supplements as directed by Dayjoy's guidelines.,usage,3,Various Documents,,medium,all,true
1952,86,DJP1085,DJ-HEA-0086,Is this a medicine?,"This product does not replace medical treatment. Consult a qualified physician before use, especially if you are on medication or have a diagnosed condition.",safety,4,Various Documents,,medium,all,true
1953,86,DJP1085,DJ-HEA-0086,How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,,low,all,false
1954,86,DJP1085,DJ-HEA-0086,What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,,low,all,false
1955,86,DJP1085,DJ-HEA-0086,What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,,low,all,false
1956,86,DJP1085,DJ-HEA-0086,Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,,low,all,false
1957,86,DJP1085,DJ-HEA-0086,How does it compare to other HEALTH CARE products?,This product is uniquely formulated under the Curind brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,,medium,all,true
1958,86,DJP1085,DJ-HEA-0086,What is the pack size?,This specific item comes in a 60 Veg Capsules pack size.,dosage,10,Various Documents,,medium,all,true
1959,86,DJP1085,DJ-HEA-0086,Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,,medium,all,true
1960,87,DJP1086,DJ-HEA-0087,What is Eye Elixir Drops (10ml)?,"Eye Elixir Drops (10ml) is a product under the HEALTH CARE category, offered by the brand Curind.",general_info,1,Various Documents,,medium,all,true
1961,87,DJP1086,DJ-HEA-0087,What is the price and business volume (BV) for Eye Elixir Drops (10ml)?,"The MRP is ₹149.0, Distributor Price (DP) is ₹100.0, and the Business Volume (BV) is 42.0.",pricing,2,Various Documents,,high,all,true
1962,87,DJP1086,DJ-HEA-0087,Who should use this product?,"According to the recommendation chart, it may be useful for individuals dealing with: Strain in the Eyes, Tears in the Eyes, Dry Eye, Eye Floaters, Eye Cancer & Tumors.",usage,3,Various Documents,,medium,all,true
1963,87,DJP1086,DJ-HEA-0087,Does this cure medical conditions?,"This product does not replace medical treatment. Consult a qualified physician before use, especially if you are on medication or have a diagnosed condition.",safety,4,Various Documents,,medium,all,true
1964,87,DJP1086,DJ-HEA-0087,How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,,low,all,false
1965,87,DJP1086,DJ-HEA-0087,What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,,low,all,false
1966,87,DJP1086,DJ-HEA-0087,What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,,low,all,false
1967,87,DJP1086,DJ-HEA-0087,Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,,low,all,false
1968,87,DJP1086,DJ-HEA-0087,How does it compare to other HEALTH CARE products?,This product is uniquely formulated under the Curind brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,,medium,all,true
1969,87,DJP1086,DJ-HEA-0087,What is the pack size?,This specific item comes in a 10ml pack size.,dosage,10,Various Documents,,medium,all,true
1970,87,DJP1086,DJ-HEA-0087,Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,,medium,all,true
1971,88,DJP1087,DJ-HEA-0088,What is Eye Health++ (60 Capsules)?,"Eye Health++ (60 Capsules) is a product under the HEALTH CARE category, offered by the brand Curind.",general_info,1,Various Documents,,medium,all,true
1972,88,DJP1087,DJ-HEA-0088,What is the price and business volume (BV) for Eye Health++ (60 Capsules)?,"The MRP is ₹1799.0, Distributor Price (DP) is ₹1099.0, and the Business Volume (BV) is 480.0.",pricing,2,Various Documents,,high,all,true
1973,88,DJP1087,DJ-HEA-0088,Who should use this product?,"According to the recommendation chart, it may be useful for individuals dealing with: Strain in the Eyes, Tears in the Eyes, Dry Eye, Eye Floaters, Eye Cancer & Tumors.",usage,3,Various Documents,,medium,all,true
1974,88,DJP1087,DJ-HEA-0088,Does this cure medical conditions?,"This product does not replace medical treatment. Consult a qualified physician before use, especially if you are on medication or have a diagnosed condition.",safety,4,Various Documents,,medium,all,true
1975,88,DJP1087,DJ-HEA-0088,How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,,low,all,false
