chunk_id,chunk_type,document_id,source_page,product_code,sku,category,role_scope,risk_level,confidence,effective_from,approval_status,text,title,section,subcategory,tags,keywords,source_url,document_version,created_at,updated_at
faq_pair::1756,faq_pair,Dayjoy_All_FAQs_Combined,Standard Requirement,DJP1068,DJ-HEA-0069,safety,"public, distributor, internal",regulated_product,medium,,approved,"Q: Does it treat erectile dysfunction? A: This product does not replace medical treatment. Consult a qualified physician before use, especially if you are on medication or have a diagnosed condition.",Does it treat erectile dysfunction?,FAQ,safety,safety; faq_pair; regulated_product; DJP1068,"safety, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1757,faq_pair,Dayjoy_All_FAQs_Combined,Page 20,DJP1068,DJ-HEA-0069,general_info,"public, distributor, internal",safe_general,high,,approved,"Q: What is Adila Forte (30 Tab)? A: Adila Forte is a specially crafted Ayurvedic formulation for men's wellness, supporting energy, vitality, and overall male performance naturally.",What is Adila Forte (30 Tab)?,FAQ,general_info,general_info; faq_pair; safe_general; DJP1068,"adila, forte, tab, general, info, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1758,faq_pair,Dayjoy_All_FAQs_Combined,Male Health Issues row,DJP1068,DJ-HEA-0069,usage,"public, distributor, internal",safe_general,high,,approved,"Q: Who should use it? A: Men looking to boost stamina, manage fatigue, or support healthy natural testosterone levels. The recommendation chart also notes its use for Hypoactive Sexual Desire Disorder.",Who should use it?,FAQ,usage,usage; faq_pair; safe_general; DJP1068,"usage, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1760,faq_pair,Dayjoy_All_FAQs_Combined,Page 20,DJP1068,DJ-HEA-0069,benefits,"public, distributor, internal",safe_general,high,,approved,"Q: What are the key benefits? A: It helps support stamina, strength, energy, promotes male vitality, supports healthy mood, helps maintain natural testosterone levels, and aids in managing fatigue.",What are the key benefits?,FAQ,benefits,benefits; faq_pair; safe_general; DJP1068,"benefits, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1761,faq_pair,Dayjoy_All_FAQs_Combined,Page 20,DJP1068,DJ-HEA-0069,ingredients,"public, distributor, internal",safe_general,high,,approved,"Q: What are the ingredients? A: Powerful herbal ingredients include Kaunch Beej, Ashwagandha, Shatavari, Gokshura, and Shuddha Shilajit.",What are the ingredients?,FAQ,ingredients,ingredients; faq_pair; safe_general; DJP1068,"ingredients, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1762,faq_pair,Dayjoy_All_FAQs_Combined,Page 20,DJP1068,DJ-HEA-0069,dosage,"public, distributor, internal",safe_general,high,,approved,"Q: What is the recommended dosage? A: Take 1-2 tablets twice daily after meals, or as per brochure: It is advisable to take 1 tablet with milk 2 hours before the activity.",What is the recommended dosage?,FAQ,dosage,dosage; faq_pair; safe_general; DJP1068,"the, recommended, dosage, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1765,faq_pair,Dayjoy_All_FAQs_Combined,Item 70,DJP1069,DJ-HEA-0070,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price, DP, and BV for distributors? A: The MRP is ₹2999, DP is ₹1875, and BV is 880.","What is the price, DP, and BV for distributors?",FAQ,pricing,pricing; faq_pair; safe_general; DJP1069,"the, price, and, for, distributors, pricing, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1766,faq_pair,Dayjoy_All_FAQs_Combined,Page 20,DJP1069,DJ-HEA-0070,target_audience,"public, distributor, internal",safe_general,high,,approved,"Q: Is it suitable for a specific gender? A: Yes, it is explicitly formulated for male health.",Is it suitable for a specific gender?,FAQ,target_audience,target_audience; faq_pair; safe_general; DJP1069,"suitable, for, specific, gender, target, audience, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1767,faq_pair,Dayjoy_All_FAQs_Combined,Standard Requirement,DJP1069,DJ-HEA-0070,safety,"public, distributor, internal",regulated_product,medium,,approved,"Q: Does it treat male reproductive diseases? A: This product does not replace medical treatment. Consult a qualified physician before use, especially if you are on medication or have a diagnosed condition.",Does it treat male reproductive diseases?,FAQ,safety,safety; faq_pair; regulated_product; DJP1069,"safety, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1768,faq_pair,Dayjoy_All_FAQs_Combined,Page 20,DJP1069,DJ-HEA-0070,general_info,"public, distributor, internal",safe_general,high,,approved,"Q: What is Adila Forte (60 Tab)? A: Adila Forte is a specially crafted Ayurvedic formulation for men's wellness, supporting energy, vitality, and overall male performance naturally.",What is Adila Forte (60 Tab)?,FAQ,general_info,general_info; faq_pair; safe_general; DJP1069,"adila, forte, tab, general, info, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1769,faq_pair,Dayjoy_All_FAQs_Combined,Page 20,DJP1069,DJ-HEA-0070,usage,"public, distributor, internal",safe_general,high,,approved,"Q: Who should use it? A: Men seeking enhanced stamina, vitality, and support for male performance.",Who should use it?,FAQ,usage,usage; faq_pair; safe_general; DJP1069,"usage, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1777,faq_pair,Dayjoy_All_FAQs_Combined,Page 20,DJP1069,DJ-HEA-0070,comparison,"public, distributor, internal",safe_general,medium,,approved,Q: How does it compare to Adila Forte 30 Tab? A: See Adila Forte for detailed usage; this listing covers the 60-tablet pack size only.,How does it compare to Adila Forte 30 Tab?,FAQ,comparison,comparison; faq_pair; safe_general; DJP1069,"comparison, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1778,faq_pair,Dayjoy_All_FAQs_Combined,Page 21,DJP1070,DJ-HEA-0071,general_info,"public, distributor, internal",safe_general,high,,approved,"Q: What is Adilipo (120 Tab)? A: Adilipo Tablets are a herbal daily supplement designed to support heart health, promote healthy cholesterol levels, and improve blood circulation naturally.",What is Adilipo (120 Tab)?,FAQ,general_info,general_info; faq_pair; safe_general; DJP1070,"adilipo, 120, tab, general, info, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1779,faq_pair,Dayjoy_All_FAQs_Combined,Heart Diseases Row,DJP1070,DJ-HEA-0071,usage,"public, distributor, internal",safe_general,high,,approved,"Q: Who should use it? A: Individuals looking to support cardiovascular wellness, manage cholesterol, or individuals experiencing abnormal heart rhythms or varicose veins.",Who should use it?,FAQ,usage,usage; faq_pair; safe_general; DJP1070,"usage, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1781,faq_pair,Dayjoy_All_FAQs_Combined,Page 21,DJP1070,DJ-HEA-0071,benefits,"public, distributor, internal",safe_general,high,,approved,"Q: What are the key benefits? A: It supports cardiovascular wellness, helps manage cholesterol and lipid levels, promotes better blood flow, strengthens heart muscles, and is rich in antioxidants and Omega-3 for heart protection.",What are the key benefits?,FAQ,benefits,benefits; faq_pair; safe_general; DJP1070,"benefits, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1782,faq_pair,Dayjoy_All_FAQs_Combined,Page 21,DJP1070,DJ-HEA-0071,ingredients,"public, distributor, internal",safe_general,high,,approved,"Q: What are the ingredients? A: Herbal ingredients include Arjuna, Guggulu, Lahasun, Pushkarmula, and Atasi.",What are the ingredients?,FAQ,ingredients,ingredients; faq_pair; safe_general; DJP1070,"ingredients, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1783,faq_pair,Dayjoy_All_FAQs_Combined,Page 21,DJP1070,DJ-HEA-0071,dosage,"public, distributor, internal",safe_general,high,,approved,"Q: What is the recommended dosage? A: Take 1-2 tablets twice daily on an empty stomach in the morning, or as directed by the physician.",What is the recommended dosage?,FAQ,dosage,dosage; faq_pair; safe_general; DJP1070,"the, recommended, dosage, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1787,faq_pair,Dayjoy_All_FAQs_Combined,Page 21,DJP1070,DJ-HEA-0071,comparison,"public, distributor, internal",safe_general,medium,,approved,Q: How does it compare to Adilipo 60 Tab? A: See Adilipo for detailed usage; this listing covers the 120-tablet pack size only.,How does it compare to Adilipo 60 Tab?,FAQ,comparison,comparison; faq_pair; safe_general; DJP1070,"comparison, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1788,faq_pair,Dayjoy_All_FAQs_Combined,Item 71,DJP1070,DJ-HEA-0071,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price, DP, and BV for distributors? A: The MRP is ₹2699, DP is ₹1725, and BV is 840.","What is the price, DP, and BV for distributors?",FAQ,pricing,pricing; faq_pair; safe_general; DJP1070,"the, price, and, for, distributors, pricing, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1789,faq_pair,Dayjoy_All_FAQs_Combined,Standard Requirement,DJP1070,DJ-HEA-0071,safety,"public, distributor, internal",regulated_product,medium,,approved,"Q: Does it treat heart disease? A: This product does not replace medical treatment. Consult a qualified physician before use, especially if you are on medication or have a diagnosed condition like cardiovascular disease.",Does it treat heart disease?,FAQ,safety,safety; faq_pair; regulated_product; DJP1070,"safety, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1790,faq_pair,Dayjoy_All_FAQs_Combined,Page 21,DJP1071,DJ-HEA-0072,general_info,"public, distributor, internal",safe_general,high,,approved,"Q: What is Adilipo (60 Tab)? A: Adilipo Tablets are a herbal daily supplement designed to support heart health, promote healthy cholesterol levels, and improve blood circulation naturally.",What is Adilipo (60 Tab)?,FAQ,general_info,general_info; faq_pair; safe_general; DJP1071,"adilipo, tab, general, info, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1791,faq_pair,Dayjoy_All_FAQs_Combined,Page 21,DJP1071,DJ-HEA-0072,usage,"public, distributor, internal",safe_general,high,,approved,"Q: Who should use it? A: Individuals looking to support cardiovascular wellness, manage cholesterol, or improve blood flow.",Who should use it?,FAQ,usage,usage; faq_pair; safe_general; DJP1071,"usage, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1793,faq_pair,Dayjoy_All_FAQs_Combined,Page 21,DJP1071,DJ-HEA-0072,benefits,"public, distributor, internal",safe_general,high,,approved,"Q: What are the key benefits? A: It supports cardiovascular wellness, helps manage cholesterol and lipid levels, promotes better blood flow, strengthens heart muscles, and is rich in antioxidants.",What are the key benefits?,FAQ,benefits,benefits; faq_pair; safe_general; DJP1071,"benefits, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1799,faq_pair,Dayjoy_All_FAQs_Combined,Page 21,DJP1071,DJ-HEA-0072,comparison,"public, distributor, internal",safe_general,medium,,approved,Q: How does it compare to Adilipo 120 Tab? A: See Adilipo for detailed usage; this listing covers the 60-tablet pack size only.,How does it compare to Adilipo 120 Tab?,FAQ,comparison,comparison; faq_pair; safe_general; DJP1071,"comparison, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1800,faq_pair,Dayjoy_All_FAQs_Combined,Item 72,DJP1071,DJ-HEA-0072,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price, DP, and BV for distributors? A: The MRP is ₹1499, DP is ₹950, and BV is 450.","What is the price, DP, and BV for distributors?",FAQ,pricing,pricing; faq_pair; safe_general; DJP1071,"the, price, and, for, distributors, pricing, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1801,faq_pair,Dayjoy_All_FAQs_Combined,Standard Requirement,DJP1071,DJ-HEA-0072,safety,"public, distributor, internal",regulated_product,medium,,approved,"Q: Can it replace my blood pressure medication? A: This product does not replace medical treatment. Consult a qualified physician before use, especially if you are on medication or have a diagnosed condition.",Can it replace my blood pressure medication?,FAQ,safety,safety; faq_pair; regulated_product; DJP1071,"safety, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1802,faq_pair,Dayjoy_All_FAQs_Combined,Page 22,DJP1072,DJ-HEA-0073,benefits,"public, distributor, internal",safe_general,high,,approved,"Q: What are the key benefits? A: Promotes healthy liver function, supports detoxification, helps improve digestion and appetite, protects liver cells from oxidative damage, and aids in regeneration of hepatic cells.",What are the key benefits?,FAQ,benefits,benefits; faq_pair; safe_general; DJP1072,"benefits, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1803,faq_pair,Dayjoy_All_FAQs_Combined,Page 22,DJP1072,DJ-HEA-0073,ingredients,"public, distributor, internal",safe_general,high,,approved,"Q: What are the ingredients? A: Powerful herbal ingredients include Himsra, Kasani, Arjuna, Punarnava, Bhringaraja, and Guduchi.",What are the ingredients?,FAQ,ingredients,ingredients; faq_pair; safe_general; DJP1072,"ingredients, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1808,faq_pair,Dayjoy_All_FAQs_Combined,Page 22,DJP1072,DJ-HEA-0073,comparison,"public, distributor, internal",safe_general,medium,,approved,"Q: How does it compare to LivEase Syrup? A: Both offer complete liver care with similar ingredients, but Adiliv is in tablet form whereas LivEase is a syrup.",How does it compare to LivEase Syrup?,FAQ,comparison,comparison; faq_pair; safe_general; DJP1072,"comparison, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1809,faq_pair,Dayjoy_All_FAQs_Combined,Item 73,DJP1072,DJ-HEA-0073,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price, DP, and BV for distributors? A: The MRP is ₹1199, DP is ₹825, and BV is 375.","What is the price, DP, and BV for distributors?",FAQ,pricing,pricing; faq_pair; safe_general; DJP1072,"the, price, and, for, distributors, pricing, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1810,faq_pair,Dayjoy_All_FAQs_Combined,Standard Requirement,DJP1072,DJ-HEA-0073,safety,"public, distributor, internal",regulated_product,medium,,approved,"Q: Does it cure liver disease? A: This product does not replace medical treatment. Consult a qualified physician before use, especially if you are on medication or have a diagnosed condition like liver disease.",Does it cure liver disease?,FAQ,safety,safety; faq_pair; regulated_product; DJP1072,"safety, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1811,faq_pair,Dayjoy_All_FAQs_Combined,Page 22,DJP1072,DJ-HEA-0073,general_info,"public, distributor, internal",safe_general,high,,approved,"Q: What is Adiliv (60 Tab)? A: Adiliv Tablets are designed to support liver health by promoting detoxification, improving digestion, and protecting liver cells naturally.",What is Adiliv (60 Tab)?,FAQ,general_info,general_info; faq_pair; safe_general; DJP1072,"adiliv, tab, general, info, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1812,faq_pair,Dayjoy_All_FAQs_Combined,Liver Diseases Row,DJP1072,DJ-HEA-0073,usage,"public, distributor, internal",safe_general,high,,approved,"Q: Who should use it? A: Individuals looking for complete liver care, suffering from symptoms like yellow skin, dark urine, indigestion, or fatty liver diseases.",Who should use it?,FAQ,usage,usage; faq_pair; safe_general; DJP1072,"usage, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1817,faq_pair,Dayjoy_All_FAQs_Combined,Page 29,DJP1073,DJ-HEA-0074,comparison,"public, distributor, internal",safe_general,medium,,approved,"Q: How does it compare to Nonima Juice? A: Both are health juices supporting immunity and digestion, but this blends Aloe Vera and Guava for a vitamin C boost, whereas Nonima relies on Noni extract.",How does it compare to Nonima Juice?,FAQ,comparison,comparison; faq_pair; safe_general; DJP1073,"comparison, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1818,faq_pair,Dayjoy_All_FAQs_Combined,Item 74,DJP1073,DJ-HEA-0074,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price, DP, and BV for distributors? A: The MRP is ₹1499, DP is ₹710, and BV is 285.","What is the price, DP, and BV for distributors?",FAQ,pricing,pricing; faq_pair; safe_general; DJP1073,"the, price, and, for, distributors, pricing, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::1819,faq_pair,Dayjoy_All_FAQs_Combined,Standard Requirement,DJP1073,DJ-HEA-0074,safety,"public, distributor, internal",regulated_product,medium,,approved,"Q: Is it safe for diabetics? A: This product does not replace medical treatment. Consult a qualified physician before use, especially if you are on medication or have a diagnosed condition like diabetes.",Is it safe for diabetics?,FAQ,safety,safety; faq_pair; regulated_product; DJP1073,"safe, for, diabetics, safety, faq, pair",,combined-v1,2026-08-09,2026-08-09
