node_id,node_type,label,source_id
FAQ:2851,FAQ,What is AGRI PRO PACKAGE?,2851
FAQ:2852,FAQ,What is the price and business volume (BV) for AGRI PRO PACKAGE?,2852
FAQ:2853,FAQ,Who should use this?,2853
FAQ:2854,FAQ,Are there specific usage instructions?,2854
FAQ:2855,FAQ,How should it be stored?,2855
FAQ:2856,FAQ,What is the shelf life / expiry?,2856
FAQ:2857,FAQ,What are the ingredients?,2857
FAQ:2858,FAQ,Who should avoid it / contraindications?,2858
FAQ:2859,FAQ,How does it compare to other COMBO PACKAGES products?,2859
FAQ:2860,FAQ,What is the pack size?,2860
FAQ:2861,FAQ,Who manufactures this product?,2861
FAQ:2862,FAQ,What is AGRI STARTER PACKAGE?,2862
FAQ:2863,FAQ,What is the price and business volume (BV) for AGRI STARTER PACKAGE?,2863
FAQ:2864,FAQ,Who should use this?,2864
FAQ:2865,FAQ,Are there specific usage instructions?,2865
FAQ:2866,FAQ,How should it be stored?,2866
FAQ:2867,FAQ,What is the shelf life / expiry?,2867
FAQ:2868,FAQ,What are the ingredients?,2868
FAQ:2869,FAQ,Who should avoid it / contraindications?,2869
FAQ:2870,FAQ,How does it compare to other COMBO PACKAGES products?,2870
FAQ:2871,FAQ,What is the pack size?,2871
FAQ:2872,FAQ,Who manufactures this product?,2872
FAQ:2873,FAQ,What is LEGEND PACKAGE?,2873
FAQ:2874,FAQ,What is the price and business volume (BV) for LEGEND PACKAGE?,2874
FAQ:2875,FAQ,Who should use this?,2875
FAQ:2876,FAQ,Are there specific usage instructions?,2876
FAQ:2877,FAQ,How should it be stored?,2877
FAQ:2878,FAQ,What is the shelf life / expiry?,2878
FAQ:2879,FAQ,What are the ingredients?,2879
FAQ:2880,FAQ,Who should avoid it / contraindications?,2880
FAQ:2881,FAQ,How does it compare to other COMBO PACKAGES products?,2881
FAQ:2882,FAQ,What is the pack size?,2882
FAQ:2883,FAQ,Who manufactures this product?,2883
FAQ:PLAN-0001,FAQ,What is Dayjoy GrowthX Plan?,PLAN-0001
FAQ:PLAN-0002,FAQ,Why join direct selling?,PLAN-0002
FAQ:PLAN-0003,FAQ,How to start Dayjoy digital business?,PLAN-0003
FAQ:PLAN-0004,FAQ,How to choose a good direct selling company?,PLAN-0004
FAQ:PLAN-0005,FAQ,How does Business Matching Incentive work?,PLAN-0005
FAQ:PLAN-0006,FAQ,How does Mentorship Incentive work?,PLAN-0006
FAQ:PLAN-0007,FAQ,How many lifetime reward clubs are in the plan?,PLAN-0007
FAQ:PLAN-0008,FAQ,How many ranks are there?,PLAN-0008
FAQ:PLAN-0009,FAQ,How does Dayjoy online shopping work?,PLAN-0009
FAQ:PLAN-0010,FAQ,What is Dayjoy?,PLAN-0010
FAQ:PLAN-0011,FAQ,Who leads Dayjoy?,PLAN-0011
FAQ:PLAN-0012,FAQ,What are Dayjoy manufacturing strengths?,PLAN-0012
FAQ:PLAN-0013,FAQ,Does Dayjoy have product recommendation data?,PLAN-0013
POLICY:INCOME_DISCLAIMER,Policy,Income Disclaimer,01_CANONICAL/policies/Income_Disclaimer_Dayjoy.pdf
POLICY:PAYMENT_GATEWAY,Policy,Payment Gateway Policy,01_CANONICAL/policies/PaymentGatewayPolicy_Dayjoy.pdf
POLICY:SOCIAL_MEDIA,Policy,Social Media Policy,01_CANONICAL/policies/Social_Media_Policy_Dayjoy.pdf
