intent_id,question,answer,intent_category,subcategory,product_name,product_code,sku,confidence,source_reference,notes
1819,"I have Difficulty bending the foot, what should I take?","Dayjoy suggests GOLDEN ELIXIR OR SEA BUCKTHORN JUICE OR SUPER RICH BERRY JUICE OR SUPER FOOD CAPSULE OR OMEGA 3-6-9 SOFTGEL CAPSULES for Difficulty bending the foot. This is a supplement, not a cure.",health-condition,consultation,,,,medium,Recommendation Chart,Medical disclaimer included
1820,"I have Fatigue, what should I take?","Dayjoy suggests ADILIPO TABLET for Fatigue. This is a supplement, not a cure.",health-condition,consultation,,,,medium,Recommendation Chart,Medical disclaimer included
1821,How much BV for Adicardial (120 Tab)?,The Business Volume (BV) is 620.0.,pricing,bv,Adicardial (120 Tab),DJP1066,DJ-HEA-0067,high,Price List,
1822,Which product is good for Weakness OR Tiredness?,"Based on Dayjoy recommendations, you may consider GOLDEN ELIXIR OR SEA BUCKTHORN JUICE OR SUPER RICH BERRY JUICE OR SUPER FOOD CAPSULE. Consult a physician for medical advice.",recommendation,health_need,,,,high,Recommendation Chart,
1823,What is the MRP of Poha with Bhujia?,The MRP is ₹99.0.,pricing,mrp,Poha with Bhujia,DJP1024,DJ-FOO-0025,high,Price List,
1824,Which product is good for Red Eyes?,"Based on Dayjoy recommendations, you may consider EYE ELIXIR DROPS. Consult a physician for medical advice.",recommendation,health_need,,,,high,Recommendation Chart,
1825,Which product is good for Swelling in legs ankles and feet from retention of fluids?,"Based on Dayjoy recommendations, you may consider KIDNEY KAWACH. Consult a physician for medical advice.",recommendation,health_need,,,,high,Recommendation Chart,
1826,DP of DJP1043,The Distributor Price (DP) is ₹130.0.,pricing,dp,Sanitary Pad (XL) (Pack of 10),DJP1043,DJ-PER-0044,high,Price List,
1827,Which product is good for Bloating?,"Based on Dayjoy recommendations, you may consider LIVEASE SYRUP OR GAS-O-FREE SYRUP. Consult a physician for medical advice.",recommendation,health_need,,,,high,Recommendation Chart,
1828,Tell me about Mirchi Powder (500g),This is a premium product under Aayushmaan / YumDum / Total Joy.,informational,product_discovery,Mirchi Powder (500g),DJP1018,DJ-FOO-0019,high,Products Master,
1829,"I have Change Skin Color around a varicose vein, what should I take?","Dayjoy suggests GOLDEN ELIXIR OR SEA BUCKTHORN JUICE for Change Skin Color around a varicose vein. This is a supplement, not a cure.",health-condition,consultation,,,,medium,Recommendation Chart,Medical disclaimer included
1830,"I have Hand tremor, what should I take?","Dayjoy suggests ADICARDIAL TABLET for Hand tremor. This is a supplement, not a cure.",health-condition,consultation,,,,medium,Recommendation Chart,Medical disclaimer included
1831,Do you have Upma with Bhujia?,"Yes, Upma with Bhujia is available. Code: DJP1025",transactional,availability,Upma with Bhujia,DJP1025,DJ-FOO-0026,high,Products Master,
1832,How much is in one pack of Perfect-Ion Testing Solutions?,The pack size is nan.,informational,pack_size,Perfect-Ion Testing Solutions,DJP1141,DJ-AQU-0142,high,Products Master,
1833,What if my product arrives damaged?,Notify Dayjoy within 24 hours of receipt of the shipment.,policy,shipping_refund,,,,high,Shipping/Refund Policy,
1834,"I have Sweating, what should I take?","Dayjoy suggests AMPLE MEAL for Sweating. This is a supplement, not a cure.",health-condition,consultation,,,,medium,Recommendation Chart,Medical disclaimer included
1835,How much is in one pack of N-SF 9.5 Mineraliser?,The pack size is nan.,informational,pack_size,N-SF 9.5 Mineraliser,DJP1144,DJ-AQU-0145,high,Products Master,
1836,Which product is good for Dry Skin?,"Based on Dayjoy recommendations, you may consider GOLDEN ELIXIR OR SEA BUCKTHORN JUICE OR SUPER FOOD CAPSULE. Consult a physician for medical advice.",recommendation,health_need,,,,high,Recommendation Chart,
1837,"What is T-shirt New Design (L, M, XL)?","T-shirt New Design (L, M, XL) is a CLOTHING product by Dayjoy.",informational,product_info,"T-shirt New Design (L, M, XL)",DJP1122,DJ-CLO-0123,high,Products Master,
1838,How do I join Dayjoy?,You can join by purchasing products through an existing Independent Distributor or via the official website.,business,joining,,,,high,Dayjoy Brochure / Loyalty Program,
1839,Is JuniorJoy - Kids Nutritional Drink (300g) a food product?,It is categorized under HEALTH CARE.,informational,product_category,JuniorJoy - Kids Nutritional Drink (300g),DJP1110,DJ-HEA-0111,high,Products Master,
1840,Tell me about Toilet Bowl Cleaner (500ml),This is a premium product under HomeShine.,informational,product_discovery,Toilet Bowl Cleaner (500ml),DJP1116,DJ-HOM-0117,high,Products Master,
1841,"I have Frequent Urination, what should I take?","Dayjoy suggests DIBEAT TABLETS for Frequent Urination. This is a supplement, not a cure.",health-condition,consultation,,,,medium,Recommendation Chart,Medical disclaimer included
1842,Where is Dayjoy manufacturing?,"Dayjoy has a 400-acre state-of-the-art facility in Kota, Rajasthan.",company,info,,,,high,Dayjoy Brochure,
1843,How much BV for Seabuckthron Juice (1 Ltr.)?,The Business Volume (BV) is 640.0.,pricing,bv,Seabuckthron Juice (1 Ltr.),DJP1103,DJ-HEA-0104,high,Price List,
1844,How much BV for Chaat Masala (100g)?,The Business Volume (BV) is 10.0.,pricing,bv,Chaat Masala (100g),DJP1001,DJ-FOO-0002,high,Price List,
1845,Is Seabuckthron Facial Kit (30g) (Pack of 6) a food product?,It is categorized under PERSONAL CARE.,informational,product_category,Seabuckthron Facial Kit (30g) (Pack of 6),DJP1045,DJ-PER-0046,high,Products Master,
1846,"I have Sensory Impairment, what should I take?","Dayjoy suggests MULTI VITAMINS TABLETS for Sensory Impairment. This is a supplement, not a cure.",health-condition,consultation,,,,medium,Recommendation Chart,Medical disclaimer included
1847,Which product is good for Trouble in Exercising Judgment?,"Based on Dayjoy recommendations, you may consider GOLDEN ELIXIR OR SEA BUCKTHORN JUICE. Consult a physician for medical advice.",recommendation,health_need,,,,high,Recommendation Chart,
1848,Which product is good for Nausea/Vomiting?,"Based on Dayjoy recommendations, you may consider ADILIV TABLETS. Consult a physician for medical advice.",recommendation,health_need,,,,high,Recommendation Chart,
1849,Which product is good for Weakness OR Tiredness?,"Based on Dayjoy recommendations, you may consider GOLDEN ELIXIR OR SEA BUCKTHORN JUICE OR SUPER RICH BERRY JUICE OR SUPER FOOD CAPSULE. Consult a physician for medical advice.",recommendation,health_need,,,,high,Recommendation Chart,
1850,How do I get a refund?,Refunds for returned products are processed to the original bank account or payment method after inspection.,policy,shipping_refund,,,,high,Shipping/Refund Policy,
1851,Is Ecofriendly Toothbrush (Pack of 2) a food product?,It is categorized under PERSONAL CARE.,informational,product_category,Ecofriendly Toothbrush (Pack of 2),DJP1032,DJ-PER-0033,high,Products Master,
1852,Tell me about Di-beat (60 Tab),This is a premium product under Curind.,informational,product_discovery,Di-beat (60 Tab),DJP1079,DJ-HEA-0080,high,Products Master,
1853,Which product is good for Abnormal Heart Rhythms?,"Based on Dayjoy recommendations, you may consider ADILIPO TABLET. Consult a physician for medical advice.",recommendation,health_need,,,,high,Recommendation Chart,
1854,How much is in one pack of Rai (250g)?,The pack size is 250g.,informational,pack_size,Rai (250g),DJP1019,DJ-FOO-0020,high,Products Master,
1855,"I have Abdominal Pain, what should I take?","Dayjoy suggests LIVEASE SYRUP OR GAS-O-FREE SYRUP for Abdominal Pain. This is a supplement, not a cure.",health-condition,consultation,,,,medium,Recommendation Chart,Medical disclaimer included
1856,Is Anti Pollution Face Wash (150ml) a food product?,It is categorized under PERSONAL CARE.,informational,product_category,Anti Pollution Face Wash (150ml),DJP1026,DJ-PER-0027,high,Products Master,
1857,Which product is good for Change Skin Color around a varicose vein?,"Based on Dayjoy recommendations, you may consider GOLDEN ELIXIR OR SEA BUCKTHORN JUICE. Consult a physician for medical advice.",recommendation,health_need,,,,high,Recommendation Chart,
1858,Which product is good for Heart Palpitations?,"Based on Dayjoy recommendations, you may consider AMPLE MEAL. Consult a physician for medical advice.",recommendation,health_need,,,,high,Recommendation Chart,
1859,DP of DJP1160,The Distributor Price (DP) is ₹135.0.,pricing,dp,Hindi One-Page Compensation Plan (Set of 50 Leaflets),DJP1160,DJ-PRO-0161,high,Price List,
1860,Which product is good for Difficulty in Breathing?,"Based on Dayjoy recommendations, you may consider AMPLE MEAL. Consult a physician for medical advice.",recommendation,health_need,,,,high,Recommendation Chart,
1861,DP of DJP1081,The Distributor Price (DP) is ₹375.0.,pricing,dp,Gas-O-Free (200ml),DJP1081,DJ-HEA-0082,high,Price List,
1862,How is my payment secured?,"Dayjoy uses PAYU and Razorpay gateways which employ data encryption, SSL, and Tokenization to secure payments.",compliance,policy,,,,high,FSSAI / Social Media Policy / Income Disclaimer,
1863,Are Milk Bath Soap (Pack of 3) (100g) and Aloevera with Guava Juice (1L) the same?,"No, Milk Bath Soap (Pack of 3) (100g) is in PERSONAL CARE while Aloevera with Guava Juice (1L) is in HEALTH CARE.",comparison,category_difference,,,,high,Products Master,
1864,"I have Pain, what should I take?","Dayjoy suggests ASTHPRASH OR N-ASTHEAL TABLET for Pain. This is a supplement, not a cure.",health-condition,consultation,,,,medium,Recommendation Chart,Medical disclaimer included
1865,Is cash refund available?,No cash refunds under any circumstances will be made.,policy,shipping_refund,,,,high,Shipping/Refund Policy,
1866,What if my product arrives damaged?,Notify Dayjoy within 24 hours of receipt of the shipment.,policy,shipping_refund,,,,high,Shipping/Refund Policy,
1867,"I have Waking up during the night, what should I take?","Dayjoy suggests GOLDEN ELIXIR OR SEA BUCKTHORN JUICE OR SUPER RICH BERRY JUICE OR SUPER FOOD CAPSULE for Waking up during the night. This is a supplement, not a cure.",health-condition,consultation,,,,medium,Recommendation Chart,Medical disclaimer included
1868,Which product is good for Generalised Pain?,"Based on Dayjoy recommendations, you may consider MULTI VITAMINS TABLETS. Consult a physician for medical advice.",recommendation,health_need,,,,high,Recommendation Chart,
1869,"I have Chest Pain, what should I take?","Dayjoy suggests ADILIPO TABLET for Chest Pain. This is a supplement, not a cure.",health-condition,consultation,,,,medium,Recommendation Chart,Medical disclaimer included
1870,"I have Waking up too early, what should I take?","Dayjoy suggests GOLDEN ELIXIR OR SEA BUCKTHORN JUICE OR SUPER RICH BERRY JUICE OR SUPER FOOD CAPSULE for Waking up too early. This is a supplement, not a cure.",health-condition,consultation,,,,medium,Recommendation Chart,Medical disclaimer included
1871,Is Ample Meal - Meal Replacement Nutritional Shake (500g) a food product?,It is categorized under HEALTH CARE.,informational,product_category,Ample Meal - Meal Replacement Nutritional Shake (500g),DJP1109,DJ-HEA-0110,high,Products Master,
1872,Which product is good for Dry Skin?,"Based on Dayjoy recommendations, you may consider GOLDEN ELIXIR OR SEA BUCKTHORN JUICE OR SUPER FOOD CAPSULE. Consult a physician for medical advice.",recommendation,health_need,,,,high,Recommendation Chart,
1873,Who founded Dayjoy?,Dayjoy was founded by Mr. Anmol Agarwal and Mr. Divyansh Agarwal.,company,info,,,,high,Dayjoy Brochure,
1874,Tell me about Anti Pollution Aloevera Face Wash (100ml),This is a premium product under Wild Muse.,informational,product_discovery,Anti Pollution Aloevera Face Wash (100ml),DJP1027,DJ-PER-0028,high,Products Master,
1875,DP of DJP1029,The Distributor Price (DP) is ₹165.0.,pricing,dp,BR Rich Oil (200ml),DJP1029,DJ-PER-0030,high,Price List,
1876,How much is in one pack of Quick 6 Pain Relief Gel (30g)?,The pack size is 30g.,informational,pack_size,Quick 6 Pain Relief Gel (30g),DJP1101,DJ-HEA-0102,high,Products Master,
1877,What is the Super Retailer Loyalty Program?,"Purchasing Rs. 25,000 for 4 consecutive months between the 2nd and 15th gives Rs. 25,000 worth of free products.",business,joining,,,,high,Dayjoy Brochure / Loyalty Program,
1878,"I have Delayed Growth and Development, what should I take?","Dayjoy suggests HIENERGY TABLETS for Delayed Growth and Development. This is a supplement, not a cure.",health-condition,consultation,,,,medium,Recommendation Chart,Medical disclaimer included
1879,Is Seabuckthron Cleanser (30g) a food product?,It is categorized under PERSONAL CARE.,informational,product_category,Seabuckthron Cleanser (30g),DJP1046,DJ-PER-0047,high,Products Master,
1880,What is the MRP of Amla Reetha Sikakai Shampoo (100ml)?,The MRP is ₹130.0.,pricing,mrp,Amla Reetha Sikakai Shampoo (100ml),DJP1055,DJ-PER-0056,high,Price List,
1881,Is Poha with Bhujia a food product?,It is categorized under FOOD PRODUCTS.,informational,product_category,Poha with Bhujia,DJP1024,DJ-FOO-0025,high,Products Master,
1882,"I have Trouble in Exercising Judgment, what should I take?","Dayjoy suggests GOLDEN ELIXIR OR SEA BUCKTHORN JUICE for Trouble in Exercising Judgment. This is a supplement, not a cure.",health-condition,consultation,,,,medium,Recommendation Chart,Medical disclaimer included
1883,What is the MRP of Haldi Powder (500g)?,The MRP is ₹320.0.,pricing,mrp,Haldi Powder (500g),DJP1011,DJ-FOO-0012,high,Price List,
1884,Which product is good for Blurred Vision?,"Based on Dayjoy recommendations, you may consider DIBEAT TABLETS. Consult a physician for medical advice.",recommendation,health_need,,,,high,Recommendation Chart,
1885,What is Kasuri Methi (50g)?,Kasuri Methi (50g) is a FOOD PRODUCTS product by Dayjoy.,informational,product_info,Kasuri Methi (50g),DJP1015,DJ-FOO-0016,high,Products Master,
1886,DP of DJP1167,The Distributor Price (DP) is ₹22650.0.,pricing,dp,AGRI PRO PACKAGE,DJP1167,DJ-COM-0168,high,Price List,
1887,Tell me about Multivitamins Tablets,This is a premium product under Curind.,informational,product_discovery,Multivitamins Tablets,DJP1094,DJ-HEA-0095,high,Products Master,
1888,Which product is good for Decreased Immunity?,"Based on Dayjoy recommendations, you may consider ALOE VERA GUAVA JUICE OR NONIMA JUICE. Consult a physician for medical advice.",recommendation,health_need,,,,high,Recommendation Chart,
1889,DP of DJP1073,The Distributor Price (DP) is ₹710.0.,pricing,dp,Aloevera with Guava Juice (1L),DJP1073,DJ-HEA-0074,high,Price List,
1890,DP of DJP1085,The Distributor Price (DP) is ₹275.0.,pricing,dp,Giloe Extract (60 Veg Capsules),DJP1085,DJ-HEA-0086,high,Price List,
1891,Is Liquid Detergent (1Ltr.) a food product?,It is categorized under HOME CARE.,informational,product_category,Liquid Detergent (1Ltr.),DJP1117,DJ-HOM-0118,high,Products Master,
1892,Which product is good for Palpitations?,"Based on Dayjoy recommendations, you may consider ADILIPO TABLET. Consult a physician for medical advice.",recommendation,health_need,,,,high,Recommendation Chart,
1893,"I have Slow Healing of Wound, what should I take?","Dayjoy suggests HIENERGY TABLETS for Slow Healing of Wound. This is a supplement, not a cure.",health-condition,consultation,,,,medium,Recommendation Chart,Medical disclaimer included
1894,"I have Eye Cancer & Tumors, what should I take?","Dayjoy suggests EYE ELIXIR DROPS for Eye Cancer & Tumors. This is a supplement, not a cure.",health-condition,consultation,,,,medium,Recommendation Chart,Medical disclaimer included
